Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Poland,Ekstraklasa,2024/2025,10/11/2024,16:30,Lech Poznan,Legia,5,2,H,2.16,3.24,3.73,2.17,3.3,3.73,2.11,3.18,3.5,2.24,3.35,3.8,,,
Poland,Ekstraklasa,2024/2025,22/11/2024,17:00,Zaglebie,Motor Lublin,1,2,A,2.26,3.45,3.25,2.27,3.6,3.42,2.2,3.37,3.11,2.36,3.55,3.3,,,
Poland,Ekstraklasa,2024/2025,22/11/2024,19:30,Jagiellonia,Slask Wroclaw,2,2,D,1.67,3.95,5.27,1.83,3.96,5.27,1.67,3.81,4.78,1.72,4.1,5.4,,,
Poland,Ekstraklasa,2024/2025,23/11/2024,13:45,Lechia Gdansk,Pogon Szczecin,0,3,A,3.92,3.98,1.87,3.93,4.0,1.98,3.71,3.82,1.85,4.0,4.0,1.95,,,
Poland,Ekstraklasa,2024/2025,23/11/2024,16:30,Lech Poznan,GKS Katowice,2,0,H,1.43,4.85,7.21,1.52,4.85,7.24,1.41,4.67,6.64,1.46,5.1,7.4,,,
Poland,Ekstraklasa,2024/2025,23/11/2024,19:15,Legia,Cracovia,3,2,H,1.58,4.24,5.67,1.71,4.4,5.67,1.57,4.12,5.15,1.61,4.4,6.2,,,
Poland,Ekstraklasa,2024/2025,24/11/2024,11:15,Radomiak Radom,Stal Mielec,1,2,A,2.28,3.4,3.26,2.37,3.5,3.7,2.25,3.35,3.06,2.44,3.5,3.2,,,
Poland,Ekstraklasa,2024/2025,24/11/2024,13:45,Rakow,Korona Kielce,1,1,D,1.55,3.79,7.38,1.57,4.0,7.38,1.52,3.78,6.63,1.59,4.0,7.6,,,
Poland,Ekstraklasa,2024/2025,24/11/2024,16:30,Gornik Zabrze,Piast Gliwice,1,0,H,2.63,2.88,3.22,2.63,3.3,3.25,2.51,2.86,3.09,2.68,3.05,3.2,,,
Poland,Ekstraklasa,2024/2025,25/11/2024,18:00,Puszcza,Widzew Lodz,2,0,H,3.45,3.57,2.13,3.5,3.6,2.28,3.34,3.47,2.08,3.6,3.6,2.2,,,
Poland,Ekstraklasa,2024/2025,29/11/2024,17:00,Cracovia,Zaglebie,1,1,D,1.94,3.64,4.0,1.97,3.72,4.08,1.88,3.58,3.8,1.98,3.85,4.1,,,
Poland,Ekstraklasa,2024/2025,29/11/2024,19:30,Piast Gliwice,Lech Poznan,0,0,D,3.86,3.28,2.06,3.94,3.28,2.16,3.72,3.16,2.05,4.2,3.3,2.12,,,
Poland,Ekstraklasa,2024/2025,30/11/2024,13:45,Slask Wroclaw,Puszcza,0,1,A,1.92,3.46,4.34,1.94,3.68,4.49,1.89,3.4,4.04,1.98,3.5,4.6,,,
Poland,Ekstraklasa,2024/2025,30/11/2024,16:30,GKS Katowice,Lechia Gdansk,2,0,H,1.71,3.94,4.88,1.71,4.3,4.88,1.66,3.94,4.58,1.75,4.3,4.9,,,
Poland,Ekstraklasa,2024/2025,30/11/2024,19:15,Widzew Lodz,Rakow,2,3,A,4.01,3.13,2.12,4.01,3.38,2.17,3.72,3.14,2.06,4.2,3.3,2.14,,,
Poland,Ekstraklasa,2024/2025,01/12/2024,11:15,Korona Kielce,Gornik Zabrze,2,4,A,2.82,3.13,2.74,2.82,3.22,2.81,2.65,3.12,2.68,2.78,3.2,2.92,,,
Poland,Ekstraklasa,2024/2025,01/12/2024,13:45,Pogon Szczecin,Jagiellonia,1,1,D,1.88,3.69,4.19,2.15,3.8,4.19,1.87,3.64,3.81,1.95,3.9,4.3,,,
Poland,Ekstraklasa,2024/2025,01/12/2024,16:30,Stal Mielec,Legia,2,2,D,3.79,3.69,1.98,4.14,3.9,2.0,3.68,3.55,1.93,3.95,3.8,2.02,,,
Poland,Ekstraklasa,2024/2025,02/12/2024,18:00,Motor Lublin,Radomiak Radom,1,0,H,2.14,3.52,3.48,2.21,3.53,3.48,2.11,3.37,3.29,2.22,3.55,3.6,,,
Poland,Ekstraklasa,2024/2025,06/12/2024,17:00,Radomiak Radom,GKS Katowice,1,1,D,2.39,3.54,2.96,2.47,3.65,3.11,2.31,3.44,2.89,2.4,3.6,3.15,,,
Poland,Ekstraklasa,2024/2025,06/12/2024,19:30,Gornik Zabrze,Lech Poznan,2,1,H,2.63,3.4,2.74,2.96,3.5,2.74,2.58,3.34,2.59,2.72,3.5,2.82,,,
Poland,Ekstraklasa,2024/2025,07/12/2024,13:45,Lechia Gdansk,Slask Wroclaw,1,0,H,3.27,3.38,2.29,3.27,3.4,2.5,3.0,3.28,2.31,3.2,3.45,2.46,,,
Poland,Ekstraklasa,2024/2025,07/12/2024,16:30,Widzew Lodz,Stal Mielec,2,1,H,2.15,3.5,3.45,2.21,3.6,3.45,2.1,3.45,3.27,2.2,3.65,3.5,,,
Poland,Ekstraklasa,2024/2025,07/12/2024,19:15,Rakow,Motor Lublin,2,2,D,1.49,4.35,6.97,1.54,4.35,7.0,1.47,4.21,6.55,1.5,4.6,8.0,,,
Poland,Ekstraklasa,2024/2025,08/12/2024,11:15,Piast Gliwice,Cracovia,0,0,D,2.75,3.05,2.88,2.8,3.22,2.88,2.65,3.07,2.71,2.76,3.15,3.05,,,
Poland,Ekstraklasa,2024/2025,08/12/2024,13:45,Puszcza,Jagiellonia,1,1,D,4.26,3.89,1.82,4.26,3.95,1.91,4.06,3.76,1.79,4.2,4.0,1.9,,,
Poland,Ekstraklasa,2024/2025,08/12/2024,16:30,Zaglebie,Legia,0,3,A,4.01,3.93,1.86,4.01,3.93,1.91,3.85,3.73,1.84,4.1,4.0,1.9,,,
Poland,Ekstraklasa,2024/2025,09/12/2024,18:00,Korona Kielce,Pogon Szczecin,0,0,D,3.55,3.46,2.13,3.63,3.5,2.26,3.41,3.36,2.08,3.6,3.65,2.22,,,
Poland,Ekstraklasa,2024/2025,14/12/2024,16:30,Slask Wroclaw,Radomiak Radom,1,2,A,2.13,3.36,3.66,2.16,3.55,4.0,2.05,3.31,3.57,2.18,3.45,3.85,,,
Poland,Ekstraklasa,2024/2025,31/01/2025,17:00,GKS Katowice,Stal Mielec,1,0,H,2.34,3.35,3.2,2.35,3.57,3.22,2.26,3.39,3.04,2.36,3.55,3.3,,,
Poland,Ekstraklasa,2024/2025,31/01/2025,19:30,Lech Poznan,Widzew Lodz,4,1,H,1.52,4.36,6.37,1.53,4.55,6.37,1.49,4.35,5.97,1.53,4.6,7.4,,,
Poland,Ekstraklasa,2024/2025,01/02/2025,13:45,Motor Lublin,Lechia Gdansk,1,1,D,1.72,3.84,4.93,1.72,3.9,5.82,1.68,3.69,4.98,1.78,4.0,5.1,,,
Poland,Ekstraklasa,2024/2025,01/02/2025,16:30,Cracovia,Rakow,0,0,D,3.67,2.92,2.36,3.88,3.12,2.36,3.6,2.97,2.22,4.0,3.1,2.28,,,
Poland,Ekstraklasa,2024/2025,01/02/2025,19:15,Pogon Szczecin,Zaglebie,1,0,H,1.9,3.68,4.09,1.92,3.77,4.3,1.86,3.57,4.0,1.93,3.85,4.4,,,
Poland,Ekstraklasa,2024/2025,02/02/2025,11:15,Gornik Zabrze,Puszcza,1,1,D,1.62,4.05,5.57,1.64,4.4,5.77,1.6,3.99,5.23,1.65,4.2,5.9,,,
Poland,Ekstraklasa,2024/2025,02/02/2025,13:45,Jagiellonia,Radomiak Radom,5,0,H,1.81,3.91,4.29,1.85,4.02,4.73,1.78,3.77,4.21,1.86,3.9,4.8,,,
Poland,Ekstraklasa,2024/2025,02/02/2025,16:30,Legia,Korona Kielce,1,1,D,1.43,4.5,8.13,1.47,4.65,8.23,1.41,4.45,7.39,1.46,4.8,8.6,,,
Poland,Ekstraklasa,2024/2025,03/02/2025,18:00,Slask Wroclaw,Piast Gliwice,1,3,A,2.88,2.96,2.84,2.88,3.01,3.08,2.8,2.87,2.77,3.0,3.0,2.92,,,
Poland,Ekstraklasa,2024/2025,07/02/2025,17:00,Stal Mielec,Jagiellonia,2,1,H,2.8,3.5,2.52,2.99,3.64,2.55,2.73,3.43,2.4,3.0,3.5,2.54,,,
Poland,Ekstraklasa,2024/2025,07/02/2025,19:30,Pogon Szczecin,Gornik Zabrze,3,0,H,1.83,3.66,4.47,2.16,3.71,4.75,1.88,3.47,4.0,1.96,3.85,4.3,,,
Poland,Ekstraklasa,2024/2025,08/02/2025,13:45,Radomiak Radom,Slask Wroclaw,1,1,D,2.36,3.33,3.17,2.4,3.42,3.17,2.31,3.24,3.01,2.44,3.35,3.3,,,
Poland,Ekstraklasa,2024/2025,08/02/2025,16:30,Rakow,GKS Katowice,1,2,A,1.53,4.07,6.76,1.57,4.07,7.0,1.51,3.91,6.35,1.59,4.2,7.0,,,
Poland,Ekstraklasa,2024/2025,08/02/2025,19:15,Piast Gliwice,Legia,1,0,H,3.33,3.03,2.45,3.33,3.14,2.56,3.02,2.98,2.46,3.3,3.15,2.58,,,
Poland,Ekstraklasa,2024/2025,09/02/2025,11:15,Korona Kielce,Motor Lublin,1,0,H,2.6,3.08,3.05,2.6,3.2,3.25,2.48,3.05,2.93,2.6,3.3,3.15,,,
Poland,Ekstraklasa,2024/2025,09/02/2025,13:45,Widzew Lodz,Cracovia,1,1,D,2.9,3.37,2.52,2.97,3.5,2.71,2.79,3.28,2.45,3.0,3.5,2.56,,,
Poland,Ekstraklasa,2024/2025,09/02/2025,16:30,Lechia Gdansk,Lech Poznan,1,0,H,5.88,4.07,1.6,6.3,4.2,1.6,5.53,3.94,1.56,6.0,4.3,1.63,,,
Poland,Ekstraklasa,2024/2025,10/02/2025,18:00,Puszcza,Zaglebie,1,2,A,3.13,2.93,2.65,3.14,3.1,2.7,2.99,2.93,2.52,3.15,3.2,2.64,,,
Poland,Ekstraklasa,2024/2025,14/02/2025,17:00,Cracovia,Korona Kielce,1,1,D,1.93,3.48,4.23,1.95,3.6,4.23,1.9,3.4,3.98,1.98,3.55,4.6,,,
Poland,Ekstraklasa,2024/2025,14/02/2025,19:30,Lech Poznan,Rakow,0,1,A,2.25,3.25,3.49,2.27,3.28,3.64,2.2,3.1,3.39,2.36,3.25,3.65,,,
Poland,Ekstraklasa,2024/2025,15/02/2025,13:45,Slask Wroclaw,Widzew Lodz,3,0,H,2.03,3.3,4.09,2.2,3.45,4.09,2.03,3.28,3.67,2.06,3.6,4.1,,,
Poland,Ekstraklasa,2024/2025,15/02/2025,16:30,Gornik Zabrze,Radomiak Radom,3,2,H,1.97,3.5,4.05,2.05,3.61,4.05,1.96,3.44,3.71,2.02,3.65,4.1,,,
Poland,Ekstraklasa,2024/2025,15/02/2025,19:15,Legia,Puszcza,2,0,H,1.31,5.65,9.36,1.32,5.85,9.5,1.3,5.36,8.57,1.33,6.0,11.5,,,
Poland,Ekstraklasa,2024/2025,16/02/2025,11:15,Stal Mielec,Pogon Szczecin,1,2,A,2.66,3.29,2.78,2.69,3.38,2.85,2.57,3.2,2.69,2.74,3.4,2.88,,,
Poland,Ekstraklasa,2024/2025,16/02/2025,13:45,GKS Katowice,Piast Gliwice,0,0,D,2.98,2.7,3.01,2.98,3.12,3.01,2.78,2.83,2.81,2.98,2.96,2.98,,,
Poland,Ekstraklasa,2024/2025,16/02/2025,16:30,Jagiellonia,Motor Lublin,3,0,H,1.81,3.89,4.28,1.84,4.0,4.5,1.77,3.74,4.18,1.84,4.0,4.8,,,
Poland,Ekstraklasa,2024/2025,17/02/2025,18:00,Zaglebie,Lechia Gdansk,1,3,A,1.94,3.72,3.88,1.97,3.78,4.0,1.92,3.57,3.72,2.02,3.75,4.0,,,
Poland,Ekstraklasa,2024/2025,21/02/2025,17:00,Piast Gliwice,Stal Mielec,2,2,D,2.0,3.19,4.39,2.06,3.3,4.39,1.97,3.13,4.1,2.06,3.2,4.6,,,
Poland,Ekstraklasa,2024/2025,21/02/2025,19:30,Rakow,Gornik Zabrze,1,0,H,1.56,4.06,6.32,1.6,4.06,6.4,1.54,3.86,6.05,1.61,4.1,7.2,,,
Poland,Ekstraklasa,2024/2025,22/02/2025,13:45,Korona Kielce,Slask Wroclaw,2,0,H,2.75,3.05,2.89,2.75,3.11,2.95,2.63,2.96,2.82,2.74,3.2,3.0,,,
Poland,Ekstraklasa,2024/2025,22/02/2025,16:30,Widzew Lodz,Pogon Szczecin,0,4,A,3.5,3.6,2.1,3.5,3.67,2.13,3.29,3.49,2.07,3.6,3.75,2.14,,,
Poland,Ekstraklasa,2024/2025,22/02/2025,19:15,Radomiak Radom,Legia,3,1,H,4.55,4.05,1.74,4.62,4.05,1.79,4.37,3.79,1.72,5.0,4.1,1.78,,,
Poland,Ekstraklasa,2024/2025,23/02/2025,11:15,Lechia Gdansk,Puszcza,0,2,A,1.81,3.74,4.5,1.86,3.78,4.54,1.79,3.59,4.26,1.86,3.85,4.7,,,
Poland,Ekstraklasa,2024/2025,23/02/2025,13:45,Cracovia,Jagiellonia,2,2,D,2.3,3.51,3.13,2.3,3.7,3.23,2.21,3.44,3.04,2.36,3.55,3.2,,,
Poland,Ekstraklasa,2024/2025,23/02/2025,16:30,Lech Poznan,Zaglebie,3,1,H,1.54,4.4,5.94,1.56,4.75,6.4,1.5,4.32,5.68,1.57,4.7,6.4,,,
Poland,Ekstraklasa,2024/2025,24/02/2025,18:00,Motor Lublin,GKS Katowice,3,2,H,2.65,3.43,2.7,2.65,3.55,2.85,2.53,3.37,2.65,2.7,3.5,2.84,,,
Poland,Ekstraklasa,2024/2025,28/02/2025,17:00,Radomiak Radom,Widzew Lodz,1,1,D,1.94,3.5,4.15,2.0,3.55,4.15,1.94,3.38,3.83,2.0,3.55,4.3,,,
Poland,Ekstraklasa,2024/2025,28/02/2025,19:30,Gornik Zabrze,Cracovia,0,1,A,2.26,3.33,3.37,2.38,3.34,3.4,2.25,3.21,3.18,2.36,3.4,3.45,,,
Poland,Ekstraklasa,2024/2025,01/03/2025,13:45,Stal Mielec,Korona Kielce,0,1,A,2.33,3.14,3.44,2.33,3.25,3.65,2.24,3.07,3.35,2.36,3.3,3.6,,,
Poland,Ekstraklasa,2024/2025,01/03/2025,16:30,Pogon Szczecin,Lech Poznan,0,3,A,2.37,3.32,3.17,2.5,3.35,3.31,2.35,3.12,3.08,2.46,3.4,3.25,,,
Poland,Ekstraklasa,2024/2025,01/03/2025,19:15,Zaglebie,Piast Gliwice,0,1,A,2.93,2.95,2.8,2.93,3.05,2.8,2.82,2.92,2.68,3.05,3.1,2.82,,,
Poland,Ekstraklasa,2024/2025,02/03/2025,11:15,Puszcza,Motor Lublin,0,1,A,2.62,3.24,2.88,2.65,3.41,2.88,2.52,3.18,2.76,2.64,3.35,3.0,,,
Poland,Ekstraklasa,2024/2025,02/03/2025,13:45,Legia,Slask Wroclaw,3,1,H,1.55,4.24,6.17,1.55,4.33,6.25,1.51,4.16,5.91,1.55,4.5,7.2,,,
Poland,Ekstraklasa,2024/2025,02/03/2025,16:30,Jagiellonia,GKS Katowice,1,0,H,1.87,3.93,3.97,1.87,4.1,4.06,1.83,3.81,3.81,1.91,4.1,4.1,,,
Poland,Ekstraklasa,2024/2025,03/03/2025,18:00,Rakow,Lechia Gdansk,3,1,H,1.44,4.56,7.76,1.45,4.8,8.0,1.4,4.44,7.44,1.46,4.8,8.6,,,
Poland,Ekstraklasa,2024/2025,07/03/2025,17:00,Korona Kielce,Puszcza,2,1,H,1.93,3.35,4.49,1.93,3.43,4.6,1.88,3.32,4.27,1.99,3.45,4.6,,,
Poland,Ekstraklasa,2024/2025,07/03/2025,19:30,Slask Wroclaw,Pogon Szczecin,1,1,D,3.43,3.2,2.3,3.5,3.28,2.38,3.22,3.17,2.27,3.5,3.35,2.36,,,
Poland,Ekstraklasa,2024/2025,08/03/2025,13:45,Cracovia,Radomiak Radom,1,2,A,2.04,3.52,3.77,2.08,3.52,3.95,2.02,3.35,3.66,2.12,3.55,3.9,,,
Poland,Ekstraklasa,2024/2025,08/03/2025,16:30,Piast Gliwice,Rakow,0,3,A,3.48,2.86,2.48,3.49,2.93,2.5,3.31,2.81,2.43,3.7,2.92,2.56,,,
Poland,Ekstraklasa,2024/2025,08/03/2025,19:15,Lech Poznan,Stal Mielec,3,1,H,1.54,4.14,6.57,1.55,4.5,6.57,1.51,4.15,6.09,1.56,4.5,7.0,,,
Poland,Ekstraklasa,2024/2025,09/03/2025,11:15,GKS Katowice,Zaglebie,1,0,H,1.95,3.75,3.83,1.99,3.8,3.85,1.93,3.64,3.63,2.04,3.75,3.95,,,
Poland,Ekstraklasa,2024/2025,09/03/2025,13:45,Lechia Gdansk,Gornik Zabrze,1,2,A,2.45,3.55,2.86,2.55,3.55,2.87,2.41,3.42,2.77,2.56,3.55,2.98,,,
Poland,Ekstraklasa,2024/2025,09/03/2025,16:30,Widzew Lodz,Jagiellonia,0,1,A,3.25,3.47,2.26,3.25,3.53,2.33,3.09,3.42,2.21,3.35,3.55,2.32,,,
Poland,Ekstraklasa,2024/2025,10/03/2025,18:00,Motor Lublin,Legia,3,3,D,3.63,3.91,1.96,3.76,3.91,2.0,3.55,3.7,1.94,4.0,3.95,2.0,,,
Poland,Ekstraklasa,2024/2025,14/03/2025,17:00,Radomiak Radom,Lechia Gdansk,2,1,H,2.04,3.57,3.7,2.05,3.65,3.97,2.0,3.48,3.57,2.14,3.65,3.75,,,
Poland,Ekstraklasa,2024/2025,14/03/2025,19:30,Pogon Szczecin,Cracovia,5,2,H,1.8,3.86,4.41,1.85,3.86,5.1,1.79,3.62,4.33,1.88,3.85,4.5,,,
Poland,Ekstraklasa,2024/2025,15/03/2025,13:45,Stal Mielec,Slask Wroclaw,1,4,A,2.34,3.37,3.18,2.35,3.5,3.2,2.28,3.28,3.07,2.3,3.4,3.5,,,
Poland,Ekstraklasa,2024/2025,15/03/2025,16:30,Gornik Zabrze,Motor Lublin,4,0,H,1.94,3.72,3.89,2.0,3.73,3.89,1.93,3.6,3.66,2.02,3.8,4.0,,,
Poland,Ekstraklasa,2024/2025,15/03/2025,19:15,Widzew Lodz,GKS Katowice,1,0,H,2.52,3.32,2.94,2.6,3.42,2.94,2.45,3.31,2.8,2.56,3.55,3.0,,,
Poland,Ekstraklasa,2024/2025,16/03/2025,11:15,Puszcza,Piast Gliwice,2,1,H,3.89,3.13,2.16,3.89,3.2,2.22,3.61,3.06,2.15,4.0,3.2,2.24,,,
Poland,Ekstraklasa,2024/2025,16/03/2025,13:45,Zaglebie,Korona Kielce,1,1,D,1.98,3.47,4.05,2.0,3.62,4.1,1.94,3.4,3.88,2.0,3.55,4.3,,,
Poland,Ekstraklasa,2024/2025,16/03/2025,16:30,Rakow,Legia,3,2,H,2.05,3.4,3.88,2.1,3.45,4.2,2.01,3.33,3.73,2.08,3.5,4.1,,,
Poland,Ekstraklasa,2024/2025,16/03/2025,19:15,Jagiellonia,Lech Poznan,2,1,H,2.68,3.5,2.63,2.85,3.6,2.63,2.64,3.4,2.52,2.72,3.65,2.72,,,
Poland,Ekstraklasa,2024/2025,28/03/2025,17:00,Piast Gliwice,Widzew Lodz,0,2,A,1.93,3.43,4.32,1.99,3.43,4.5,1.9,3.34,4.21,1.98,3.5,4.6,,,
Poland,Ekstraklasa,2024/2025,28/03/2025,19:30,Legia,Pogon Szczecin,0,0,D,1.79,4.04,4.24,1.95,4.04,4.38,1.81,3.83,4.02,1.83,4.3,4.4,,,
Poland,Ekstraklasa,2024/2025,29/03/2025,13:45,Cracovia,Puszcza,3,1,H,1.75,3.72,4.93,1.77,3.85,5.4,1.71,3.73,4.73,1.8,3.85,5.1,,,
Poland,Ekstraklasa,2024/2025,29/03/2025,16:30,Lechia Gdansk,Jagiellonia,1,0,H,3.09,3.64,2.27,3.26,3.64,2.27,3.03,3.48,2.22,3.25,3.65,2.34,,,
Poland,Ekstraklasa,2024/2025,29/03/2025,19:15,Slask Wroclaw,Lech Poznan,3,1,H,3.7,3.64,2.02,4.0,3.64,2.1,3.57,3.47,2.01,3.75,3.7,2.12,,,
Poland,Ekstraklasa,2024/2025,30/03/2025,11:15,Korona Kielce,Radomiak Radom,1,3,A,2.42,3.11,3.29,2.45,3.24,3.29,2.37,3.09,3.11,2.48,3.2,3.4,,,
Poland,Ekstraklasa,2024/2025,30/03/2025,13:45,Motor Lublin,Stal Mielec,4,1,H,2.16,3.57,3.36,2.16,3.61,3.6,2.08,3.49,3.34,2.18,3.7,3.55,,,
Poland,Ekstraklasa,2024/2025,30/03/2025,16:30,GKS Katowice,Gornik Zabrze,2,1,H,2.23,3.46,3.31,2.28,3.52,3.31,2.2,3.44,3.13,2.28,3.55,3.45,,,
Poland,Ekstraklasa,2024/2025,31/03/2025,18:00,Zaglebie,Rakow,0,2,A,4.57,3.44,1.88,4.57,3.55,1.95,4.28,3.36,1.88,4.8,3.5,1.96,,,
Poland,Ekstraklasa,2024/2025,04/04/2025,17:00,Stal Mielec,Cracovia,1,1,D,2.67,3.44,2.68,2.67,3.45,2.9,2.53,3.4,2.68,2.72,3.6,2.78,,,
Poland,Ekstraklasa,2024/2025,04/04/2025,19:30,Widzew Lodz,Lechia Gdansk,2,0,H,1.94,3.67,3.96,2.1,3.7,3.96,1.97,3.56,3.65,2.02,3.75,4.0,,,
Poland,Ekstraklasa,2024/2025,05/04/2025,13:45,Radomiak Radom,Zaglebie,0,1,A,2.11,3.38,3.71,2.21,3.6,4.2,2.07,3.37,3.54,2.22,3.45,3.8,,,
Poland,Ekstraklasa,2024/2025,05/04/2025,16:30,Slask Wroclaw,Motor Lublin,1,1,D,1.68,4.07,4.93,1.8,4.1,5.2,1.7,3.9,4.6,1.74,4.3,5.1,,,
Poland,Ekstraklasa,2024/2025,05/04/2025,19:15,Lech Poznan,Korona Kielce,2,0,H,1.65,3.89,5.57,1.67,3.92,5.6,1.64,3.77,5.26,1.71,3.95,6.0,,,
Poland,Ekstraklasa,2024/2025,06/04/2025,11:15,Jagiellonia,Piast Gliwice,1,1,D,2.08,3.12,4.17,2.14,3.35,4.44,2.07,3.14,3.84,2.16,3.15,4.5,,,
Poland,Ekstraklasa,2024/2025,06/04/2025,13:45,Gornik Zabrze,Legia,1,2,A,3.06,3.66,2.17,3.21,3.7,2.25,3.06,3.55,2.19,3.45,3.7,2.22,,,
Poland,Ekstraklasa,2024/2025,06/04/2025,16:30,Pogon Szczecin,GKS Katowice,4,0,H,1.57,4.32,5.64,1.6,4.33,6.0,1.56,4.2,5.48,1.6,4.5,6.2,,,
Poland,Ekstraklasa,2024/2025,07/04/2025,18:00,Puszcza,Rakow,1,1,D,8.22,4.39,1.44,8.5,4.51,1.45,7.51,4.36,1.42,9.0,4.6,1.48,,,
Poland,Ekstraklasa,2024/2025,11/04/2025,17:00,Zaglebie,Gornik Zabrze,2,1,H,2.54,3.34,2.9,2.54,3.4,2.94,2.43,3.3,2.82,2.56,3.5,3.0,,,
Poland,Ekstraklasa,2024/2025,11/04/2025,19:30,Korona Kielce,Widzew Lodz,2,1,H,2.26,3.26,3.44,2.3,3.35,3.44,2.24,3.24,3.19,2.36,3.35,3.5,,,
Poland,Ekstraklasa,2024/2025,12/04/2025,13:45,GKS Katowice,Puszcza,3,1,H,1.87,3.57,4.41,1.87,3.9,4.53,1.83,3.69,4.04,1.88,3.8,4.5,,,
Poland,Ekstraklasa,2024/2025,12/04/2025,16:30,Cracovia,Slask Wroclaw,2,4,A,2.26,3.44,3.27,2.26,3.6,3.29,2.15,3.45,3.18,2.22,3.7,3.5,,,
Poland,Ekstraklasa,2024/2025,12/04/2025,19:15,Rakow,Radomiak Radom,2,1,H,1.43,4.51,8.03,1.44,4.51,8.03,1.42,4.34,7.56,1.44,4.7,10.0,,,
Poland,Ekstraklasa,2024/2025,13/04/2025,13:45,Piast Gliwice,Pogon Szczecin,2,1,H,3.16,3.2,2.44,3.16,3.25,2.5,2.98,3.13,2.42,3.25,3.35,2.5,,,
Poland,Ekstraklasa,2024/2025,13/04/2025,16:30,Motor Lublin,Lech Poznan,1,2,A,4.07,3.91,1.85,4.1,3.91,1.92,3.85,3.76,1.85,4.1,4.0,1.93,,,
Poland,Ekstraklasa,2024/2025,13/04/2025,19:15,Legia,Jagiellonia,0,1,A,2.09,3.7,3.44,2.14,3.75,3.5,2.04,3.59,3.36,2.14,3.8,3.55,,,
Poland,Ekstraklasa,2024/2025,14/04/2025,18:00,Lechia Gdansk,Stal Mielec,3,2,H,2.15,3.53,3.45,2.2,3.53,3.5,2.14,3.42,3.26,2.18,3.6,3.65,,,
Poland,Ekstraklasa,2024/2025,19/04/2025,11:15,Piast Gliwice,Korona Kielce,1,1,D,1.93,3.46,4.32,1.98,3.46,4.32,1.92,3.37,4.0,1.97,3.5,4.8,,,
Poland,Ekstraklasa,2024/2025,19/04/2025,13:45,Slask Wroclaw,GKS Katowice,0,2,A,2.06,3.78,3.46,2.09,3.8,3.65,1.99,3.68,3.39,2.1,3.95,3.65,,,
Poland,Ekstraklasa,2024/2025,19/04/2025,16:30,Widzew Lodz,Motor Lublin,1,2,A,2.06,3.65,3.57,2.09,3.75,3.57,2.04,3.59,3.32,2.12,3.85,3.6,,,
Poland,Ekstraklasa,2024/2025,19/04/2025,19:15,Pogon Szczecin,Rakow,1,0,H,3.11,3.29,2.42,3.13,3.35,2.44,2.98,3.18,2.39,3.2,3.35,2.5,,,
Poland,Ekstraklasa,2024/2025,21/04/2025,11:15,Puszcza,Radomiak Radom,2,2,D,3.03,3.22,2.51,3.03,3.42,2.51,2.86,3.3,2.41,3.05,3.4,2.56,,,
Poland,Ekstraklasa,2024/2025,21/04/2025,13:45,Jagiellonia,Zaglebie,1,3,A,1.68,3.98,5.04,1.72,4.1,5.04,1.68,3.91,4.66,1.72,4.1,5.6,,,
Poland,Ekstraklasa,2024/2025,21/04/2025,16:30,Legia,Lechia Gdansk,2,1,H,1.61,4.49,5.02,1.61,4.5,5.67,1.56,4.36,5.07,1.64,4.5,5.5,,,
Poland,Ekstraklasa,2024/2025,21/04/2025,19:15,Lech Poznan,Cracovia,2,1,H,1.48,4.76,6.24,1.49,4.76,6.25,1.46,4.6,5.99,1.51,4.9,7.2,,,
Poland,Ekstraklasa,2024/2025,22/04/2025,18:00,Stal Mielec,Gornik Zabrze,0,0,D,2.72,3.58,2.55,2.8,3.58,2.58,2.65,3.44,2.5,2.76,3.6,2.68,,,
Poland,Ekstraklasa,2024/2025,25/04/2025,17:00,Puszcza,Pogon Szczecin,4,5,A,4.77,4.11,1.69,4.77,4.25,1.71,4.58,4.02,1.67,5.1,4.2,1.73,,,
Poland,Ekstraklasa,2024/2025,25/04/2025,19:30,Rakow,Slask Wroclaw,3,0,H,1.58,4.06,6.06,1.6,4.25,6.26,1.56,4.0,5.76,1.63,4.2,6.4,,,
Poland,Ekstraklasa,2024/2025,26/04/2025,13:45,Lechia Gdansk,Piast Gliwice,3,1,H,2.34,3.18,3.37,2.38,3.35,3.37,2.28,3.25,3.14,2.36,3.45,3.45,,,
Poland,Ekstraklasa,2024/2025,26/04/2025,16:30,Motor Lublin,Cracovia,0,1,A,2.18,3.67,3.24,2.18,3.67,3.4,2.13,3.56,3.17,2.28,3.7,3.3,,,
Poland,Ekstraklasa,2024/2025,26/04/2025,19:15,GKS Katowice,Legia,1,3,A,3.17,3.87,2.15,3.25,3.87,2.15,3.15,3.65,2.11,3.45,3.9,2.16,,,
Poland,Ekstraklasa,2024/2025,27/04/2025,11:15,Korona Kielce,Jagiellonia,3,1,H,3.48,3.46,2.16,3.48,3.46,2.25,3.25,3.38,2.17,3.65,3.55,2.22,,,
Poland,Ekstraklasa,2024/2025,27/04/2025,13:45,Gornik Zabrze,Widzew Lodz,0,0,D,2.04,3.24,3.95,2.11,3.6,3.95,2.01,3.41,3.63,2.08,3.55,4.0,,,
