Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Poland,Ekstraklasa,2021/2022,25/09/2021,16:30,Warta Poznan,Zaglebie,0,2,A,2.77,3.25,2.78,2.8,3.38,2.8,2.68,3.14,2.66,,,,,,
Poland,Ekstraklasa,2021/2022,25/09/2021,19:00,Legia,Rakow,2,3,A,2.09,3.53,3.74,2.25,3.59,3.75,2.09,3.33,3.45,,,,,,
Poland,Ekstraklasa,2021/2022,26/09/2021,11:30,Termalica B-B.,Gornik Z.,3,1,H,3.18,3.28,2.45,3.3,3.39,2.47,3.02,3.18,2.37,,,,,,
Poland,Ekstraklasa,2021/2022,26/09/2021,14:00,Slask Wroclaw,Wisla Plock,3,1,H,1.9,3.84,4.11,2.2,3.84,4.24,1.91,3.54,3.83,,,,,,
Poland,Ekstraklasa,2021/2022,26/09/2021,16:30,Wisla,Pogon Szczecin,0,1,A,2.98,3.41,2.51,3.1,3.58,2.53,2.86,3.32,2.4,,,,,,
Poland,Ekstraklasa,2021/2022,27/09/2021,17:00,Piast Gliwice,Cracovia,2,4,A,2.35,3.12,3.54,2.4,3.2,3.58,2.32,3.03,3.28,,,,,,
Poland,Ekstraklasa,2021/2022,29/09/2021,16:00,Rakow,Radomiak Radom,2,2,D,1.81,3.59,5.08,1.81,3.64,5.11,1.77,3.49,4.6,,,,,,
Poland,Ekstraklasa,2021/2022,01/10/2021,17:00,Zaglebie,Jagiellonia,0,1,A,2.26,3.49,3.35,2.34,3.65,3.41,2.22,3.37,3.13,,,,,,
Poland,Ekstraklasa,2021/2022,01/10/2021,19:30,Piast Gliwice,Wisla,1,0,H,2.57,3.4,2.9,2.61,3.5,2.95,2.52,3.29,2.73,,,,,,
Poland,Ekstraklasa,2021/2022,02/10/2021,11:30,Radomiak Radom,Termalica B-B.,1,1,D,2.15,3.5,3.6,2.5,3.51,3.93,2.12,3.27,3.46,,,,,,
Poland,Ekstraklasa,2021/2022,02/10/2021,14:00,Cracovia,Stal Mielec,3,3,D,1.79,3.71,4.94,1.9,3.71,4.97,1.79,3.49,4.47,,,,,,
Poland,Ekstraklasa,2021/2022,02/10/2021,16:30,Lech Poznan,Slask Wroclaw,4,0,H,1.51,4.63,6.62,1.58,4.63,6.8,1.48,4.36,6.1,,,,,,
Poland,Ekstraklasa,2021/2022,02/10/2021,19:00,Gornik Z.,Wisla Plock,4,2,H,1.86,3.79,4.36,2.12,3.79,4.54,1.88,3.53,3.99,,,,,,
Poland,Ekstraklasa,2021/2022,03/10/2021,11:30,Rakow,Warta Poznan,3,0,H,1.58,3.94,6.88,1.65,4.0,7.5,1.57,3.78,6.12,,,,,,
Poland,Ekstraklasa,2021/2022,03/10/2021,14:00,Pogon Szczecin,Leczna,4,1,H,1.33,5.44,10.16,1.37,5.5,11.0,1.31,5.02,9.58,,,,,,
Poland,Ekstraklasa,2021/2022,03/10/2021,16:30,Lechia Gdansk,Legia,3,1,H,2.75,3.36,2.73,3.05,3.49,2.76,2.69,3.24,2.58,,,,,,
Poland,Ekstraklasa,2021/2022,16/10/2021,11:30,Leczna,Piast Gliwice,1,1,D,3.88,3.34,2.12,3.91,3.42,2.15,3.62,3.23,2.07,,,,,,
Poland,Ekstraklasa,2021/2022,16/10/2021,14:00,Termalica B-B.,Lechia Gdansk,0,2,A,3.51,3.64,2.13,3.8,3.65,2.2,3.35,3.35,2.11,,,,,,
Poland,Ekstraklasa,2021/2022,16/10/2021,16:30,Gornik Z.,Wisla,0,1,A,1.79,3.91,4.67,2.2,3.92,4.68,1.83,3.57,4.13,,,,,,
Poland,Ekstraklasa,2021/2022,16/10/2021,19:00,Slask Wroclaw,Rakow,1,2,A,3.38,3.53,2.23,3.4,3.58,2.28,3.19,3.37,2.17,,,,,,
Poland,Ekstraklasa,2021/2022,17/10/2021,11:30,Wisla Plock,Pogon Szczecin,1,0,H,3.65,3.23,2.25,3.75,3.25,2.32,3.44,3.12,2.17,,,,,,
Poland,Ekstraklasa,2021/2022,17/10/2021,14:00,Cracovia,Warta Poznan,2,0,H,1.96,3.35,4.53,2.0,3.38,4.56,1.93,3.19,4.17,,,,,,
Poland,Ekstraklasa,2021/2022,17/10/2021,16:30,Legia,Lech Poznan,0,1,A,3.21,3.64,2.27,3.25,3.64,2.43,3.07,3.38,2.22,,,,,,
Poland,Ekstraklasa,2021/2022,18/10/2021,17:00,Stal Mielec,Zaglebie,4,2,H,2.82,3.37,2.66,2.83,3.42,2.71,2.72,3.23,2.53,,,,,,
Poland,Ekstraklasa,2021/2022,18/10/2021,19:30,Jagiellonia,Radomiak Radom,1,1,D,2.25,3.43,3.42,2.5,3.43,3.47,2.19,3.27,3.23,,,,,,
Poland,Ekstraklasa,2021/2022,22/10/2021,17:00,Radomiak Radom,Leczna,3,1,H,1.62,4.04,6.01,1.66,4.05,6.01,1.61,3.74,5.46,,,,,,
Poland,Ekstraklasa,2021/2022,22/10/2021,19:30,Lech Poznan,Wisla Plock,4,1,H,1.34,5.37,9.91,1.37,5.56,9.91,1.33,5.01,8.64,,,,,,
Poland,Ekstraklasa,2021/2022,23/10/2021,11:30,Rakow,Termalica B-B.,3,2,H,1.39,4.95,9.13,1.52,5.0,9.13,1.38,4.56,7.8,,,,,,
Poland,Ekstraklasa,2021/2022,23/10/2021,14:00,Lechia Gdansk,Gornik Z.,1,1,D,2.13,3.52,3.66,2.19,3.68,3.66,2.08,3.4,3.39,,,,,,
Poland,Ekstraklasa,2021/2022,23/10/2021,16:30,Pogon Szczecin,Jagiellonia,4,1,H,1.68,3.92,5.53,1.82,3.94,5.7,1.65,3.71,5.19,,,,,,
Poland,Ekstraklasa,2021/2022,23/10/2021,19:00,Wisla,Slask Wroclaw,0,5,A,2.14,3.52,3.6,2.35,3.59,3.8,2.09,3.4,3.37,,,,,,
Poland,Ekstraklasa,2021/2022,24/10/2021,14:00,Zaglebie,Cracovia,1,1,D,2.69,3.15,2.95,2.73,3.21,2.97,2.61,3.04,2.78,,,,,,
Poland,Ekstraklasa,2021/2022,24/10/2021,16:30,Warta Poznan,Stal Mielec,0,0,D,2.29,3.35,3.41,2.3,3.41,3.5,2.21,3.21,3.28,,,,,,
Poland,Ekstraklasa,2021/2022,24/10/2021,19:00,Piast Gliwice,Legia,4,1,H,3.19,3.41,2.38,3.35,3.41,2.4,3.07,3.19,2.31,,,,,,
Poland,Ekstraklasa,2021/2022,29/10/2021,17:00,Cracovia,Radomiak Radom,1,2,A,2.4,3.11,3.47,2.42,3.24,3.6,2.3,3.04,3.28,,,,,,
Poland,Ekstraklasa,2021/2022,29/10/2021,19:30,Stal Mielec,Lech Poznan,0,0,D,7.76,4.73,1.45,8.0,4.88,1.5,7.06,4.55,1.41,,,,,,
Poland,Ekstraklasa,2021/2022,30/10/2021,11:30,Termalica B-B.,Slask Wroclaw,4,3,H,3.58,3.54,2.14,3.58,3.66,2.19,3.31,3.41,2.11,,,,,,
Poland,Ekstraklasa,2021/2022,30/10/2021,14:00,Warta Poznan,Lechia Gdansk,0,2,A,3.46,3.47,2.22,3.9,3.48,2.23,3.36,3.31,2.13,,,,,,
Poland,Ekstraklasa,2021/2022,30/10/2021,16:30,Gornik Z.,Zaglebie,0,0,D,1.81,3.91,4.49,1.95,3.91,4.75,1.82,3.62,4.13,,,,,,
Poland,Ekstraklasa,2021/2022,30/10/2021,19:00,Jagiellonia,Piast Gliwice,3,3,D,2.49,3.39,3.02,2.52,3.42,3.3,2.4,3.18,2.97,,,,,,
Poland,Ekstraklasa,2021/2022,31/10/2021,11:30,Wisla Plock,Wisla,2,0,H,2.22,3.59,3.35,2.27,3.63,3.4,2.17,3.38,3.18,,,,,,
Poland,Ekstraklasa,2021/2022,31/10/2021,14:00,Leczna,Rakow,0,0,D,7.32,4.22,1.52,7.32,4.41,1.52,6.65,4.1,1.48,,,,,,
Poland,Ekstraklasa,2021/2022,31/10/2021,16:30,Legia,Pogon Szczecin,0,2,A,2.37,3.36,3.25,2.42,3.36,3.32,2.27,3.22,3.13,,,,,,
Poland,Ekstraklasa,2021/2022,05/11/2021,17:00,Wisla Plock,Termalica B-B.,1,1,D,1.84,3.78,4.52,1.91,3.81,4.52,1.84,3.53,4.12,,,,,,
Poland,Ekstraklasa,2021/2022,05/11/2021,19:30,Slask Wroclaw,Jagiellonia,2,2,D,2.07,3.55,3.79,2.09,3.68,3.79,2.02,3.45,3.54,,,,,,
Poland,Ekstraklasa,2021/2022,06/11/2021,11:30,Piast Gliwice,Warta Poznan,0,1,A,1.77,3.63,5.26,1.78,3.74,5.5,1.71,3.52,4.97,,,,,,
Poland,Ekstraklasa,2021/2022,06/11/2021,14:00,Radomiak Radom,Gornik Z.,1,0,H,2.44,3.28,3.2,2.45,3.47,3.21,2.33,3.21,3.05,,,,,,
Poland,Ekstraklasa,2021/2022,06/11/2021,16:30,Lechia Gdansk,Zaglebie,2,1,H,1.68,4.13,5.12,1.75,4.13,5.26,1.66,3.86,4.8,,,,,,
Poland,Ekstraklasa,2021/2022,06/11/2021,19:00,Leczna,Lech Poznan,1,1,D,12.81,5.98,1.26,13.44,6.16,1.3,11.26,5.55,1.25,,,,,,
Poland,Ekstraklasa,2021/2022,07/11/2021,14:00,Rakow,Pogon Szczecin,0,0,D,2.15,3.38,3.74,2.3,3.38,3.94,2.14,3.2,3.49,,,,,,
Poland,Ekstraklasa,2021/2022,07/11/2021,16:30,Legia,Stal Mielec,1,3,A,1.33,5.51,10.23,1.4,6.0,10.23,1.34,5.07,8.35,,,,,,
Poland,Ekstraklasa,2021/2022,07/11/2021,19:00,Wisla,Cracovia,1,0,H,2.62,3.34,2.89,2.77,3.4,2.94,2.58,3.17,2.73,,,,,,
Poland,Ekstraklasa,2021/2022,20/11/2021,11:30,Warta Poznan,Wisla Plock,1,2,A,2.68,3.15,2.97,2.69,3.26,3.0,2.56,3.04,2.86,,,,,,
Poland,Ekstraklasa,2021/2022,20/11/2021,14:00,Jagiellonia,Wisla,3,1,H,2.43,3.55,3.0,2.5,3.59,3.04,2.4,3.35,2.84,,,,,,
Poland,Ekstraklasa,2021/2022,20/11/2021,16:30,Stal Mielec,Lechia Gdansk,3,3,D,3.29,3.49,2.29,3.4,3.55,2.34,3.14,3.38,2.2,,,,,,
Poland,Ekstraklasa,2021/2022,20/11/2021,19:00,Lech Poznan,Piast Gliwice,1,0,H,1.43,4.64,8.7,1.43,5.0,9.56,1.38,4.57,8.01,,,,,,
Poland,Ekstraklasa,2021/2022,21/11/2021,11:30,Termalica B-B.,Leczna,1,1,D,1.7,3.85,5.44,1.74,3.92,5.5,1.67,3.75,4.96,,,,,,
Poland,Ekstraklasa,2021/2022,21/11/2021,14:00,Pogon Szczecin,Slask Wroclaw,2,1,H,1.67,3.9,5.66,1.83,3.91,5.8,1.65,3.7,5.19,,,,,,
Poland,Ekstraklasa,2021/2022,21/11/2021,16:30,Gornik Z.,Legia,3,2,H,2.79,3.3,2.73,3.05,3.44,2.73,2.73,3.22,2.55,,,,,,
Poland,Ekstraklasa,2021/2022,22/11/2021,17:00,Zaglebie,Radomiak Radom,0,2,A,2.73,3.34,2.77,2.73,3.36,2.84,2.62,3.16,2.68,,,,,,
Poland,Ekstraklasa,2021/2022,22/11/2021,19:30,Cracovia,Rakow,1,0,H,3.35,3.52,2.24,3.4,3.52,2.3,3.16,3.33,2.2,,,,,,
Poland,Ekstraklasa,2021/2022,26/11/2021,17:00,Piast Gliwice,Termalica B-B.,2,1,H,2.0,3.56,4.05,2.04,3.64,4.2,1.95,3.43,3.81,,,,,,
Poland,Ekstraklasa,2021/2022,26/11/2021,19:30,Wisla,Radomiak Radom,0,1,A,2.4,3.51,3.06,2.45,3.61,3.1,2.36,3.36,2.87,,,,,,
Poland,Ekstraklasa,2021/2022,27/11/2021,11:30,Leczna,Gornik Z.,1,2,A,4.39,3.75,1.85,4.91,3.92,1.95,4.23,3.54,1.82,,,,,,
Poland,Ekstraklasa,2021/2022,27/11/2021,14:00,Slask Wroclaw,Stal Mielec,2,1,H,1.66,4.09,5.45,1.73,4.1,5.62,1.64,3.87,4.98,,,,,,
Poland,Ekstraklasa,2021/2022,27/11/2021,16:30,Pogon Szczecin,Lechia Gdansk,5,1,H,1.7,3.91,5.32,1.8,3.91,5.32,1.69,3.69,4.89,,,,,,
Poland,Ekstraklasa,2021/2022,27/11/2021,19:00,Rakow,Zaglebie,4,0,H,1.6,4.17,5.96,1.61,4.25,6.01,1.57,4.0,5.48,,,,,,
Poland,Ekstraklasa,2021/2022,28/11/2021,11:30,Wisla Plock,Cracovia,2,1,H,2.42,3.17,3.34,2.45,3.28,3.36,2.34,3.08,3.15,,,,,,
Poland,Ekstraklasa,2021/2022,28/11/2021,14:00,Lech Poznan,Warta Poznan,2,0,H,1.32,5.26,11.69,1.34,6.0,12.0,1.3,5.13,9.84,,,,,,
Poland,Ekstraklasa,2021/2022,28/11/2021,16:30,Legia,Jagiellonia,1,0,H,1.88,3.57,4.6,1.88,3.88,4.65,1.81,3.56,4.25,,,,,,
Poland,Ekstraklasa,2021/2022,03/12/2021,17:00,Stal Mielec,Wisla Plock,2,1,H,2.74,3.32,2.77,2.78,3.4,2.8,2.63,3.17,2.68,,,,,,
Poland,Ekstraklasa,2021/2022,03/12/2021,19:30,Gornik Z.,Slask Wroclaw,3,1,H,2.02,3.56,3.94,2.05,3.65,3.94,1.98,3.45,3.67,,,,,,
Poland,Ekstraklasa,2021/2022,04/12/2021,14:00,Termalica B-B.,Pogon Szczecin,1,3,A,5.92,3.86,1.66,6.2,4.13,1.7,5.51,3.84,1.6,,,,,,
Poland,Ekstraklasa,2021/2022,04/12/2021,16:30,Jagiellonia,Leczna,1,2,A,1.59,4.1,6.3,1.6,4.2,6.8,1.54,4.0,5.88,,,,,,
Poland,Ekstraklasa,2021/2022,04/12/2021,19:00,Lechia Gdansk,Rakow,3,1,H,3.3,3.29,2.38,3.31,3.42,2.4,3.11,3.23,2.29,,,,,,
Poland,Ekstraklasa,2021/2022,05/12/2021,16:30,Zaglebie,Lech Poznan,2,3,A,7.38,4.77,1.46,8.2,4.77,1.52,7.02,4.47,1.43,,,,,,
